time,rr,bpm,quality,bpm_trend
114.76842105263158,0.9368421052631675,64.04494382022406,0.7699386503066987,68.4690859245363
115.64736842105263,0.878947368421052,68.26347305389226,0.9386503067484475,68.67469879518033
116.54736842105262,0.8999999999999915,66.6666666666673,0.8773006134969363,68.67469879518089
117.46842105263157,0.9210526315789451,65.1428571428573,0.8159509202453838,68.67469879518146
118.35263157894737,0.8842105263157976,67.85714285714224,0.9233128834355386,68.88280394304485
119.21052631578947,0.8578947368420984,69.93865030674903,1.0,69.09090909090826
120.08421052631579,0.8736842105263207,68.67469879518033,0.9539877300613149,69.30155210642967
120.96842105263157,0.8842105263157833,67.85714285714333,0.92331288343558,69.51219512195108
121.82105263157895,0.8526315789473813,70.37037037036932,0.9846625766871739,69.51219512195108
122.62631578947368,0.8052631578947285,74.5098039215694,0.8466257668711601,69.51219512195108
123.43684210526315,0.810526315789474,74.025974025974,0.8619631901840689,69.51219512195108
124.27368421052631,0.8368421052631589,71.69811320754708,0.9386503067484888,69.51219512195108
125.1,0.8263157894736821,72.61146496815304,0.9079754601227126,69.51219512195108
125.93157894736842,0.8315789473684276,72.15189873417664,0.9233128834356215,69.51219512195108
126.76842105263158,0.8368421052631589,71.69811320754708,0.9386503067484888,69.51219512195108
127.66842105263157,0.8999999999999915,66.6666666666673,0.8773006134969363,69.51219512195108
128.60526315789474,0.9368421052631675,64.04494382022406,0.7699386503066987,69.51219512195108
129.4842105263158,0.878947368421052,68.26347305389226,0.9386503067484475,69.51219512195108
130.3578947368421,0.8736842105263065,68.67469879518146,0.9539877300613563,69.51219512195108
131.2263157894737,0.8684210526315894,69.09090909090826,0.9693251533741823,69.51219512195108
132.08947368421053,0.8631578947368439,69.51219512195108,0.9846625766870911,69.51219512195108
132.9157894736842,0.8263157894736821,72.61146496815304,0.9079754601227126,69.51219512195108
133.7263157894737,0.810526315789474,74.025974025974,0.8619631901840689,69.93865030674903
134.56315789473683,0.8368421052631447,71.6981132075483,0.9386503067484475,70.37037037036932
135.42631578947368,0.8631578947368439,69.51219512195108,0.9846625766870911,70.37037037036932
136.26842105263157,0.8421052631578902,71.25000000000038,0.9539877300613563,71.25000000000038
137.11052631578946,0.8421052631578902,71.25000000000038,0.9539877300613563,71.25000000000038
137.9736842105263,0.8631578947368439,69.51219512195108,0.9846625766870911,71.25000000000038
138.88947368421051,0.9157894736842138,65.51724137931011,0.8312883435582512,71.25000000000038
139.80526315789473,0.9157894736842138,65.51724137931011,0.8312883435582512,70.37037037037166
140.68947368421053,0.8842105263157976,67.85714285714224,0.9233128834355386,70.37037037036932
141.55263157894737,0.8631578947368439,69.51219512195108,0.9846625766870911,70.37037037036932
142.42631578947368,0.8736842105263065,68.67469879518146,0.9539877300613563,70.37037037036932
143.27894736842106,0.8526315789473813,70.37037037036932,0.9846625766871739,70.37037037036932
144.09473684210525,0.8157894736841911,73.54838709677594,0.8773006134968949,70.37037037036932
144.92631578947368,0.8315789473684276,72.15189873417664,0.9233128834356215,70.37037037036932
145.79473684210527,0.8684210526315894,69.09090909090826,0.9693251533741823,70.37037037036932
146.66315789473683,0.868421052631561,69.09090909091051,0.9693251533742652,70.37037037036932
147.47894736842105,0.8157894736842195,73.54838709677338,0.8773006134969777,70.37037037036932
148.28947368421052,0.810526315789474,74.025974025974,0.8619631901840689,70.37037037036932
149.11052631578946,0.8210526315789366,73.07692307692403,0.8926380368098038,70.37037037036932
149.94210526315788,0.8315789473684276,72.15189873417664,0.9233128834356215,69.93865030674903
150.7578947368421,0.8157894736842195,73.54838709677338,0.8773006134969777,70.37037037036932
151.56842105263158,0.810526315789474,74.025974025974,0.8619631901840689,70.37037037036932
152.40526315789472,0.8368421052631447,71.6981132075483,0.9386503067484475,69.93865030674903
153.2578947368421,0.8526315789473813,70.37037037036932,0.9846625766871739,69.93865030674903
154.11052631578946,0.8526315789473529,70.37037037037166,0.9846625766870911,69.93865030674903
154.96315789473684,0.8526315789473813,70.37037037036932,0.9846625766871739,70.37037037036932
155.88947368421051,0.9263157894736764,64.77272727272782,0.8006134969325164,70.37037037036932
156.8421052631579,0.9526315789473756,62.98342541436416,0.7239263803680549,70.37037037036932
157.76315789473685,0.9210526315789593,65.1428571428563,0.8159509202453423,70.37037037036932
158.6421052631579,0.878947368421052,68.26347305389226,0.9386503067484475,69.93865030674903
159.53157894736842,0.8894736842105146,67.45562130177603,0.9079754601227126,69.93865030674903
160.43157894736842,0.9000000000000057,66.66666666666625,0.8773006134968949,69.93865030674903
161.29473684210527,0.8631578947368439,69.51219512195108,0.9846625766870911,70.37037037036932
162.1157894736842,0.8210526315789366,73.07692307692403,0.8926380368098038,70.37037037036932
162.93684210526317,0.821052631578965,73.0769230769215,0.8926380368098866,70.37037037036932
163.79473684210527,0.8578947368420984,69.93865030674903,1.0,70.37037037036932
164.68947368421053,0.8947368421052602,67.058823529412,0.8926380368098038,70.37037037036932
165.53157894736842,0.8421052631578902,71.25000000000038,0.9539877300613563,69.93865030674903
166.36842105263156,0.8368421052631447,71.6981132075483,0.9386503067484475,69.93865030674671
167.2263157894737,0.8578947368421268,69.93865030674671,0.9999999999999172,69.51219512195108
168.09473684210525,0.868421052631561,69.09090909091051,0.9693251533742652,69.51219512195108
168.96315789473684,0.8684210526315894,69.09090909090826,0.9693251533741823,69.09090909091051
169.81578947368422,0.8526315789473813,70.37037037036932,0.9846625766871739,69.09090909091051
170.70526315789473,0.8894736842105146,67.45562130177603,0.9079754601227126,69.09090909091051
171.6578947368421,0.9526315789473756,62.98342541436416,0.7239263803680549,69.51219512195108
172.6,0.9421052631578846,63.68715083798951,0.7546012269938727,69.51219512195108
173.46315789473684,0.8631578947368439,69.51219512195108,0.9846625766870911,69.93865030674671
174.28421052631577,0.8210526315789366,73.07692307692403,0.8926380368098038,69.93865030674903
175.09473684210525,0.810526315789474,74.025974025974,0.8619631901840689,70.37037037036932
175.91052631578947,0.8157894736842195,73.54838709677338,0.8773006134969777,70.37037037036932
176.7157894736842,0.8052631578947285,74.5098039215694,0.8466257668711601,70.37037037036932
177.53157894736842,0.8157894736842195,73.54838709677338,0.8773006134969777,70.37037037036932
178.3842105263158,0.8526315789473813,70.37037037036932,0.9846625766871739,69.93865030674903
179.29999999999998,0.9157894736841854,65.51724137931214,0.831288343558334,69.93865030674903
180.2157894736842,0.9157894736842138,65.51724137931011,0.8312883435582512,69.93865030674903
181.10526315789474,0.8894736842105431,67.45562130177387,0.9079754601226298,69.93865030674671
182.01052631578946,0.9052631578947228,66.27906976744289,0.8619631901840689,69.93865030674671
182.9157894736842,0.9052631578947512,66.2790697674408,0.8619631901839861,69.93865030674903
183.78947368421052,0.8736842105263065,68.67469879518146,0.9539877300613563,70.37037037036932
184.61052631578946,0.8210526315789366,73.07692307692403,0.8926380368098038,70.37037037036932
185.42105263157893,0.810526315789474,74.025974025974,0.8619631901840689,70.37037037036932
186.24736842105264,0.8263157894737105,72.61146496815056,0.9079754601227954,71.6981132075483
187.0842105263158,0.8368421052631447,71.6981132075483,0.9386503067484475,72.15189873417664
187.89473684210526,0.810526315789474,74.025974025974,0.8619631901840689,72.15189873417664
188.68421052631578,0.7894736842105203,76.00000000000058,0.8006134969325164,72.15189873417911
189.4894736842105,0.8052631578947285,74.5098039215694,0.8466257668711601,72.15189873417664
190.3421052631579,0.8526315789473813,70.37037037036932,0.9846625766871739,71.6981132075483
191.20526315789473,0.8631578947368439,69.51219512195108,0.9846625766870911,71.24999999999798
192.06315789473683,0.8578947368420984,69.93865030674903,1.0,70.37037037036932
192.93684210526317,0.8736842105263349,68.67469879517922,0.9539877300612735,70.37037037036932
193.86842105263156,0.9315789473683935,64.40677966101885,0.7852760736196904,69.93865030674903
194.80526315789473,0.9368421052631675,64.04494382022406,0.7699386503066987,69.93865030674903
195.66842105263157,0.8631578947368439,69.51219512195108,0.9846625766870911,70.37037037036932
196.5,0.8315789473684276,72.15189873417664,0.9233128834356215,70.80745341614872
197.32105263157894,0.8210526315789366,73.07692307692403,0.8926380368098038,70.80745341614872
198.14736842105262,0.8263157894736821,72.61146496815304,0.9079754601227126,70.80745341614872
198.9578947368421,0.810526315789474,74.025974025974,0.8619631901840689,70.80745341614872
199.7473684210526,0.7894736842105203,76.00000000000058,0.8006134969325164,70.80745341614872
200.54210526315788,0.7947368421052659,75.4966887417216,0.8159509202454251,70.80745341614872
201.36842105263156,0.8263157894736821,72.61146496815304,0.9079754601227126,70.80745341614872
202.21052631578948,0.8421052631579187,71.24999999999798,0.9539877300614391,70.80745341614872
203.04210526315788,0.8315789473683992,72.15189873417911,0.9233128834355386,70.80745341614872
203.90526315789472,0.8631578947368439,69.51219512195108,0.9846625766870911,70.80745341614872
204.82631578947368,0.9210526315789593,65.1428571428563,0.8159509202453423,70.37037037036932
205.7736842105263,0.9473684210526301,63.333333333333435,0.7392638036809638,70.37037037036932
206.6421052631579,0.8684210526315894,69.09090909090826,0.9693251533741823,70.37037037036932
207.51052631578946,0.868421052631561,69.09090909091051,0.9693251533742652,70.37037037036932
208.40526315789472,0.8947368421052602,67.058823529412,0.8926380368098038,70.37037037036932
209.30526315789473,0.9000000000000057,66.66666666666625,0.8773006134968949,70.37037037036932
210.15263157894736,0.8473684210526358,70.80745341614872,0.9693251533742652,70.80745341614872
210.97894736842105,0.8263157894736821,72.61146496815304,0.9079754601227126,70.80745341614872
211.82631578947368,0.8473684210526358,70.80745341614872,0.9693251533742652,70.80745341614872
212.7,0.8736842105263065,68.67469879518146,0.9539877300613563,70.80745341614872
213.56315789473683,0.8631578947368439,69.51219512195108,0.9846625766870911,70.80745341614872
214.3736842105263,0.810526315789474,74.025974025974,0.8619631901840689,70.80745341614872
215.1578947368421,0.7842105263158032,76.51006711409262,0.7852760736196904,70.80745341614872
215.93157894736842,0.7736842105263122,77.55102040816362,0.7546012269938727,70.37037037036932
216.7473684210526,0.8157894736841911,73.54838709677594,0.8773006134968949,70.37037037036932
217.6,0.8526315789473813,70.37037037036932,0.9846625766871739,69.93865030674671
218.43684210526314,0.8368421052631447,71.6981132075483,0.9386503067484475,69.7254227143489
219.30526315789473,0.8684210526315894,69.09090909090826,0.9693251533741823,69.7254227143489
220.2421052631579,0.9368421052631675,64.04494382022406,0.7699386503066987,69.7254227143489
221.23684210526315,0.9947368421052545,60.31746031746084,0.6012269938650328,69.7254227143489
222.18947368421053,0.9526315789473756,62.98342541436416,0.7239263803680549,69.51219512195108
223.0578947368421,0.868421052631561,69.09090909091051,0.9693251533742652,69.93865030674671
223.91052631578947,0.8526315789473813,70.37037037036932,0.9846625766871739,70.37037037036932
224.7578947368421,0.8473684210526358,70.80745341614872,0.9693251533742652,70.37037037036932
225.59473684210525,0.8368421052631447,71.6981132075483,0.9386503067484475,70.37037037036932
226.41052631578947,0.8157894736842195,73.54838709677338,0.8773006134969777,70.37037037036932
227.21052631578948,0.8000000000000114,74.99999999999893,0.831288343558334,69.93865030674671
228.01052631578946,0.799999999999983,75.0000000000016,0.8312883435582512,70.15451033855801
228.84736842105264,0.8368421052631732,71.69811320754586,0.9386503067485303,70.15451033855801
229.7315789473684,0.8842105263157691,67.85714285714442,0.9233128834356215,69.93865030674671
230.58947368421053,0.8578947368421268,69.93865030674671,0.9999999999999172,69.51477969882862
231.49473684210525,0.9052631578947228,66.27906976744289,0.8619631901840689,69.09090909091051
232.49473684210525,1.0,60.0,0.5858895705521239,69.09090909090938
233.5157894736842,1.0210526315789537,58.76288659793778,0.5245398773005714,68.88280394304485
234.44736842105263,0.931578947368422,64.40677966101688,0.7852760736196075,68.67469879518146
235.35263157894735,0.9052631578947228,66.27906976744289,0.8619631901840689,68.88280394304599
236.2421052631579,0.8894736842105431,67.45562130177387,0.9079754601226298,69.09090909091051
237.1157894736842,0.8736842105263065,68.67469879518146,0.9539877300613563,69.09090909091051
237.94210526315788,0.8263157894736821,72.61146496815304,0.9079754601227126,69.51477969882862
238.7421052631579,0.8000000000000114,74.99999999999893,0.831288343558334,69.93865030674671
239.55263157894737,0.810526315789474,74.025974025974,0.8619631901840689,69.30667455096409
240.39473684210526,0.8421052631578902,71.25000000000038,0.9539877300613563,68.67469879518146
241.28421052631577,0.8894736842105146,67.45562130177603,0.9079754601227126,68.46908592453686
242.16315789473683,0.878947368421052,68.26347305389226,0.9386503067484475,68.26347305389226
243.08947368421053,0.9263157894737049,64.77272727272583,0.8006134969324336,67.85714285714442
